id,pharmacy_id,medicine_id,stock_quantity,price,availability_status,last_updated
16448,83,2295,3,73.91,in_stock,2026-01-03 11:15:48
16449,83,9350,11,456.53,in_stock,2026-01-03 16:03:45
16450,83,8526,45,398.49,in_stock,2026-02-17 22:39:29
16451,83,10911,8,172.09,in_stock,2026-03-02 08:06:41
16452,83,8553,39,366.49,in_stock,2026-01-29 08:56:28
16453,83,3393,28,374.45,in_stock,2026-01-06 02:20:33
16454,83,1974,32,230.9,in_stock,2026-02-15 04:57:24
16455,83,6565,14,21.19,in_stock,2026-01-25 02:04:44
16456,83,10268,38,215.28,in_stock,2026-01-26 04:33:48
16457,83,8275,30,131.03,in_stock,2026-02-05 04:44:08
16458,83,4710,29,119.03,in_stock,2026-01-15 00:56:42
16459,83,3723,19,264.4,in_stock,2026-02-22 11:00:43
16460,83,7805,12,155.56,in_stock,2026-01-17 08:39:43
16461,83,2245,30,480.49,in_stock,2026-01-19 01:19:55
16462,83,5854,26,359.0,in_stock,2026-02-25 19:58:33
16463,83,5072,20,448.25,in_stock,2026-02-19 18:47:43
16464,83,8939,8,341.54,in_stock,2026-02-04 00:35:01
16465,83,2825,35,466.43,in_stock,2026-01-18 01:14:18
16466,83,10938,36,364.08,in_stock,2026-01-30 00:44:33
16467,83,1643,0,360.33,out_of_stock,2026-02-12 20:28:16
16468,83,2195,3,293.28,in_stock,2026-01-05 05:03:31
16469,83,1637,35,138.58,in_stock,2026-02-12 17:17:15
16470,83,7849,30,378.68,in_stock,2026-03-03 10:49:55
16471,83,4942,19,152.76,in_stock,2026-02-09 08:11:38
16472,83,6998,10,170.12,in_stock,2026-03-07 05:25:36
16473,83,1180,8,374.63,in_stock,2026-02-13 08:12:37
16474,83,11009,11,372.2,in_stock,2026-01-18 06:11:08
16475,83,9281,42,141.94,in_stock,2026-02-07 19:00:11
16476,83,11185,46,191.51,in_stock,2026-01-23 22:12:16
16477,83,3192,4,144.34,in_stock,2026-02-06 15:40:20
16478,83,9578,33,431.25,in_stock,2026-01-12 17:57:06
16479,83,6464,36,316.74,in_stock,2026-01-21 10:14:44
16480,83,8211,48,285.39,in_stock,2026-03-06 13:11:16
16481,83,7629,16,211.2,in_stock,2026-02-16 04:52:06
16482,83,8881,20,368.79,in_stock,2026-02-15 22:56:02
16483,83,11582,16,250.52,in_stock,2026-02-03 07:44:43
16484,83,1428,25,88.55,in_stock,2026-02-02 07:53:35
16485,83,6604,19,40.64,in_stock,2026-02-26 18:13:37
16486,83,3494,36,327.19,in_stock,2026-01-01 22:47:16
16487,83,10986,8,117.79,in_stock,2026-01-14 10:53:26
16488,83,9277,27,271.39,in_stock,2026-01-10 03:16:01
16489,83,7219,33,429.39,in_stock,2026-01-20 12:46:06
16490,83,3677,36,479.34,in_stock,2026-01-15 15:27:06
16491,83,936,34,254.06,in_stock,2026-02-21 16:56:20
16492,83,6356,13,442.7,in_stock,2026-01-15 22:32:11
16493,83,2280,29,228.2,in_stock,2026-01-18 02:43:02
16494,83,1813,46,386.73,in_stock,2026-01-18 21:31:01
16495,83,7791,26,410.27,in_stock,2026-02-13 17:57:13
16496,83,2743,46,424.16,in_stock,2026-02-15 08:15:46
16497,83,4490,39,244.93,in_stock,2026-01-22 11:33:24
16498,83,4653,34,201.42,in_stock,2026-01-11 16:37:03
16499,83,6785,21,179.75,in_stock,2026-03-05 21:10:39
16500,83,5703,34,97.58,in_stock,2026-03-01 00:00:04
16501,83,9680,39,256.37,in_stock,2026-02-20 09:06:56
16502,83,4644,19,168.89,in_stock,2026-01-31 11:20:56
16503,83,8182,27,249.97,in_stock,2026-01-10 21:37:34
16504,83,5675,37,445.77,in_stock,2026-01-25 16:06:55
16505,83,3941,0,486.61,out_of_stock,2026-01-05 11:53:24
16506,83,8005,5,320.04,in_stock,2026-02-14 03:43:15
16507,83,7095,10,419.95,in_stock,2026-01-16 18:31:33
16508,83,7217,26,223.81,in_stock,2026-01-30 03:00:18
16509,83,3489,45,33.99,in_stock,2026-02-28 21:07:18
16510,83,7762,9,301.33,in_stock,2026-02-01 03:55:04
16511,83,5343,24,385.17,in_stock,2026-02-22 17:12:29
16512,83,11165,34,417.55,in_stock,2026-02-09 15:42:40
16513,83,4266,50,255.67,in_stock,2026-01-15 15:17:04
16514,83,11801,40,66.43,in_stock,2026-01-31 23:01:37
16515,83,10425,7,446.26,in_stock,2026-01-26 21:56:53
16516,83,10139,23,338.68,in_stock,2026-01-18 10:43:04
16517,83,1424,41,269.64,in_stock,2026-02-02 01:21:00
16518,83,3892,2,281.71,in_stock,2026-03-02 00:20:11
16519,83,5416,47,247.92,in_stock,2026-02-01 23:45:27
16520,83,3891,22,112.51,in_stock,2026-02-07 07:50:05
16521,83,9129,6,168.77,in_stock,2026-03-01 14:10:28
16522,83,6944,7,62.69,in_stock,2026-03-04 09:50:36
16523,83,9497,31,409.14,in_stock,2026-02-19 04:49:40
16524,83,4277,44,485.95,in_stock,2026-02-13 16:15:29
16525,83,8756,28,313.57,in_stock,2026-02-27 07:37:29
16526,83,10793,40,201.35,in_stock,2026-02-08 01:32:52
16527,83,4744,35,259.91,in_stock,2026-01-18 05:36:23
16528,83,3890,11,373.45,in_stock,2026-02-05 02:26:36
16529,83,6750,5,219.19,in_stock,2026-03-04 12:28:42
16530,83,5195,50,257.67,in_stock,2026-03-02 18:07:38
16531,83,8964,20,207.08,in_stock,2026-02-05 23:53:12
16532,83,7513,17,109.61,in_stock,2026-01-06 06:05:25
16533,83,4016,17,449.1,in_stock,2026-03-07 14:42:58
16534,83,7772,38,91.1,in_stock,2026-02-22 14:47:56
16535,83,2976,44,428.29,in_stock,2026-03-02 20:02:03
16536,83,7906,43,52.17,in_stock,2026-01-20 05:48:13
16537,83,8748,40,294.87,in_stock,2026-01-10 05:59:21
16538,83,4460,28,130.2,in_stock,2026-01-17 07:07:41
16539,83,8917,47,400.69,in_stock,2026-01-17 00:30:35
16540,83,3652,25,454.34,in_stock,2026-01-02 11:26:21
16541,83,5457,10,306.02,in_stock,2026-01-25 18:54:54
16542,83,11270,3,276.88,in_stock,2026-01-02 02:45:49
16543,83,7466,20,50.77,in_stock,2026-01-08 15:01:40
16544,83,163,1,217.07,in_stock,2026-02-25 07:26:18
16545,83,6072,16,205.46,in_stock,2026-01-06 10:15:52
16546,83,3029,29,484.15,in_stock,2026-02-24 00:27:46
16547,83,10693,39,235.56,in_stock,2026-02-07 18:21:18
16548,83,6475,12,407.46,in_stock,2026-02-01 00:24:02
16549,83,9431,42,224.94,in_stock,2026-02-05 22:59:05
16550,83,4009,24,148.57,in_stock,2026-02-07 23:47:27
16551,83,11823,37,205.35,in_stock,2026-02-01 13:56:56
16552,83,3722,46,244.99,in_stock,2026-01-22 03:58:40
16553,83,4940,7,424.71,in_stock,2026-03-06 14:48:10
16554,83,278,20,16.89,in_stock,2026-02-11 23:43:42
16555,83,4407,47,52.13,in_stock,2026-01-31 10:48:22
16556,83,1770,33,456.1,in_stock,2026-01-06 11:32:12
16557,83,2176,32,106.42,in_stock,2026-01-03 00:40:07
16558,83,9683,47,92.56,in_stock,2026-02-05 13:41:03
16559,83,8045,0,304.03,out_of_stock,2026-02-03 21:50:33
16560,83,7522,13,33.08,in_stock,2026-01-26 19:04:24
16561,83,11674,7,121.82,in_stock,2026-02-24 09:10:59
16562,83,8314,9,185.79,in_stock,2026-01-15 16:00:51
16563,83,6080,32,112.0,in_stock,2026-01-11 11:44:02
16564,83,4406,5,218.09,in_stock,2026-01-18 05:04:40
16565,83,8635,34,396.46,in_stock,2026-02-16 09:51:18
16566,83,3100,9,106.47,in_stock,2026-02-09 12:27:55
16567,83,3030,43,444.98,in_stock,2026-01-20 18:08:38
16568,83,3245,45,329.39,in_stock,2026-01-20 02:21:32
16569,83,3630,44,103.67,in_stock,2026-01-20 11:06:37
16570,83,1533,28,248.17,in_stock,2026-02-04 01:11:50
16571,83,8136,3,327.98,in_stock,2026-01-02 04:32:41
16572,83,1182,21,405.02,in_stock,2026-02-13 09:30:12
16573,83,11824,5,223.65,in_stock,2026-02-20 02:17:36
16574,83,11315,30,443.87,in_stock,2026-02-14 14:22:00
16575,83,10941,49,106.58,in_stock,2026-02-08 16:44:03
16576,83,5496,43,341.74,in_stock,2026-01-03 20:09:54
16577,83,6362,35,341.51,in_stock,2026-02-04 04:12:30
16578,83,3047,23,303.33,in_stock,2026-02-28 20:27:56
16579,83,1650,13,376.42,in_stock,2026-03-03 01:23:19
16580,83,10661,29,61.33,in_stock,2026-01-31 00:30:17
16581,83,2615,5,281.44,in_stock,2026-01-06 06:06:07
16582,83,3026,45,207.53,in_stock,2026-02-03 15:05:15
16583,83,5737,45,407.58,in_stock,2026-01-27 08:02:54
16584,83,4059,42,23.57,in_stock,2026-02-22 07:14:23
16585,83,3701,42,356.55,in_stock,2026-01-25 13:03:53
16586,83,5454,46,113.73,in_stock,2026-01-23 21:52:03
16587,83,2222,30,477.52,in_stock,2026-01-21 08:46:33
16588,83,9184,42,393.88,in_stock,2026-02-05 18:22:56
16589,83,10253,19,33.32,in_stock,2026-02-23 09:40:14
16590,83,9498,29,168.95,in_stock,2026-01-11 01:25:40
16591,83,7799,43,61.87,in_stock,2026-01-26 13:23:26
16592,83,7987,1,35.31,in_stock,2026-02-06 13:45:42
16593,83,10188,30,256.8,in_stock,2026-03-07 01:46:30
16594,83,70,13,157.85,in_stock,2026-01-10 21:01:12
16595,83,4526,34,141.46,in_stock,2026-02-22 08:37:27
16596,83,439,22,162.85,in_stock,2026-02-26 19:56:40
16597,83,10667,40,92.49,in_stock,2026-01-08 08:58:03
16598,83,9789,28,264.98,in_stock,2026-01-21 12:06:58
16599,83,495,3,436.23,in_stock,2026-02-09 07:22:49
16600,83,5346,40,102.3,in_stock,2026-03-07 09:55:08
16601,84,1669,15,49.16,in_stock,2026-02-23 09:57:11
16602,84,6498,34,241.5,in_stock,2026-01-11 13:50:26
16603,84,6847,40,105.83,in_stock,2026-01-11 14:15:38
16604,84,6511,27,106.82,in_stock,2026-02-19 18:07:09
16605,84,10989,25,361.2,in_stock,2026-02-17 00:04:39
16606,84,6939,47,437.16,in_stock,2026-02-12 23:09:32
16607,84,2653,26,376.27,in_stock,2026-02-22 15:33:24
16608,84,557,49,390.19,in_stock,2026-02-11 03:48:27
16609,84,4089,29,357.34,in_stock,2026-02-08 12:27:10
16610,84,3978,41,38.89,in_stock,2026-01-15 01:57:08
16611,84,4879,12,207.03,in_stock,2026-01-18 02:41:24
16612,84,6635,36,142.84,in_stock,2026-01-15 15:26:36
16613,84,6249,39,111.91,in_stock,2026-01-24 22:28:05
16614,84,6639,44,14.64,in_stock,2026-02-15 15:19:14
16615,84,5468,40,386.54,in_stock,2026-02-16 14:23:21
16616,84,11389,28,41.53,in_stock,2026-02-09 06:44:35
16617,84,10898,15,209.8,in_stock,2026-01-25 04:51:13
16618,84,5885,6,414.94,in_stock,2026-03-07 13:46:20
16619,84,3460,19,445.6,in_stock,2026-02-02 04:50:45
16620,84,2514,45,228.47,in_stock,2026-01-16 00:58:32
16621,84,6648,30,130.87,in_stock,2026-02-24 15:34:10
16622,84,8439,16,31.77,in_stock,2026-01-02 20:05:58
16623,84,3547,17,189.22,in_stock,2026-02-24 05:12:21
16624,84,10077,32,186.57,in_stock,2026-01-12 19:01:10
16625,84,2980,30,199.96,in_stock,2026-02-14 01:23:23
16626,84,1172,43,473.13,in_stock,2026-03-01 07:06:22
16627,84,10514,5,48.88,in_stock,2026-01-23 15:36:11
16628,84,2562,8,404.38,in_stock,2026-02-05 06:59:18
16629,84,11313,44,208.31,in_stock,2026-01-03 05:33:41
16630,84,8811,16,90.31,in_stock,2026-02-21 16:37:10
16631,84,2654,2,451.51,in_stock,2026-01-17 14:58:00
16632,84,3948,30,283.3,in_stock,2026-01-15 18:35:51
16633,84,3771,43,189.3,in_stock,2026-01-12 22:02:03
16634,84,7762,45,309.19,in_stock,2026-02-28 16:53:28
16635,84,540,3,82.26,in_stock,2026-01-15 16:39:54
16636,84,10421,34,113.76,in_stock,2026-01-25 16:55:39
16637,84,6723,5,203.39,in_stock,2026-02-15 13:28:03
16638,84,7218,31,470.83,in_stock,2026-03-05 08:57:11
16639,84,1839,14,115.8,in_stock,2026-02-03 10:16:46
16640,84,8201,44,491.55,in_stock,2026-01-31 15:17:05
16641,84,2066,16,196.95,in_stock,2026-02-03 19:27:07
16642,84,2534,24,173.65,in_stock,2026-01-23 22:49:51
16643,84,363,47,92.37,in_stock,2026-02-25 18:19:23
16644,84,34,30,428.9,in_stock,2026-03-06 04:05:16
16645,84,742,37,493.8,in_stock,2026-02-25 20:28:19
16646,84,11010,10,127.21,in_stock,2026-01-22 02:17:51
16647,84,11648,20,141.21,in_stock,2026-01-28 17:12:26
16648,84,2338,20,178.07,in_stock,2026-03-05 09:50:42
16649,84,10359,40,119.88,in_stock,2026-03-04 13:36:26
16650,84,11669,47,387.23,in_stock,2026-01-18 14:05:19
16651,84,11278,37,421.2,in_stock,2026-02-09 01:36:06
16652,84,2430,0,218.35,out_of_stock,2026-03-04 05:41:47
16653,84,3423,18,232.33,in_stock,2026-01-27 05:45:29
16654,84,5802,3,106.87,in_stock,2026-01-25 00:29:22
16655,84,7715,15,138.49,in_stock,2026-01-15 23:25:32
16656,84,2665,30,13.12,in_stock,2026-01-17 03:44:55
16657,84,3223,41,403.35,in_stock,2026-01-19 11:02:31
16658,84,2350,4,112.87,in_stock,2026-03-03 18:38:41
16659,84,2805,36,375.16,in_stock,2026-02-19 14:32:18
16660,84,32,4,431.16,in_stock,2026-01-01 16:55:43
16661,84,3884,43,395.87,in_stock,2026-02-24 15:30:30
16662,84,3449,45,140.79,in_stock,2026-02-28 22:49:19
16663,84,6940,28,383.08,in_stock,2026-02-01 00:28:45
16664,84,1216,32,318.84,in_stock,2026-02-27 05:49:52
16665,84,3420,8,357.99,in_stock,2026-02-25 22:52:29
16666,84,5986,37,283.51,in_stock,2026-01-25 06:35:39
16667,84,10062,35,86.95,in_stock,2026-01-18 11:53:44
16668,84,3198,9,286.02,in_stock,2026-03-01 13:56:26
16669,84,6445,29,484.1,in_stock,2026-01-08 07:38:34
16670,84,9048,27,45.69,in_stock,2026-02-22 19:47:30
16671,84,8671,47,116.21,in_stock,2026-01-13 13:25:06
16672,84,7275,42,225.56,in_stock,2026-02-14 23:32:19
16673,84,10017,5,287.11,in_stock,2026-02-07 23:30:32
16674,84,11368,40,228.97,in_stock,2026-02-18 15:07:07
16675,84,6266,1,449.64,in_stock,2026-02-14 23:20:21
16676,84,1983,2,156.19,in_stock,2026-02-12 06:14:07
16677,84,11522,6,203.3,in_stock,2026-02-04 21:25:32
16678,84,1995,48,240.81,in_stock,2026-01-09 12:28:41
16679,84,6047,32,102.32,in_stock,2026-02-28 00:22:34
16680,84,11793,15,181.97,in_stock,2026-02-18 04:51:40
16681,84,2790,6,159.87,in_stock,2026-01-08 00:31:44
16682,84,10495,15,289.96,in_stock,2026-02-13 14:53:19
16683,84,7187,34,333.39,in_stock,2026-01-26 13:31:52
16684,84,9396,30,154.38,in_stock,2026-01-16 11:42:21
16685,84,1679,14,273.45,in_stock,2026-02-20 21:40:28
16686,84,10644,20,134.71,in_stock,2026-01-21 02:36:46
16687,84,2596,26,101.6,in_stock,2026-02-16 02:50:05
16688,84,2762,20,177.47,in_stock,2026-01-07 14:51:17
16689,84,6280,40,30.71,in_stock,2026-01-29 08:45:26
16690,84,4342,21,40.25,in_stock,2026-01-18 23:39:06
16691,84,4322,11,304.51,in_stock,2026-01-23 18:00:16
16692,84,601,19,451.83,in_stock,2026-02-26 09:51:09
16693,84,10816,18,245.23,in_stock,2026-02-23 21:19:35
16694,84,7743,22,338.41,in_stock,2026-02-11 11:23:47
16695,84,5765,0,442.9,out_of_stock,2026-01-12 06:11:16
16696,84,2271,33,332.39,in_stock,2026-01-28 19:20:15
16697,84,3869,0,399.62,out_of_stock,2026-01-15 11:16:56
16698,84,4551,15,167.81,in_stock,2026-01-04 06:57:24
16699,84,7284,34,285.64,in_stock,2026-02-20 08:48:01
16700,84,11771,25,173.28,in_stock,2026-01-28 11:13:01
16701,84,2630,19,278.84,in_stock,2026-01-11 13:14:26
16702,84,7813,2,201.84,in_stock,2026-01-23 16:20:44
16703,84,5505,35,71.43,in_stock,2026-01-20 10:20:03
16704,84,621,4,251.72,in_stock,2026-02-24 04:08:18
16705,84,1922,11,480.72,in_stock,2026-02-06 18:14:27
16706,84,9168,24,490.16,in_stock,2026-01-12 08:02:38
16707,84,7672,22,238.58,in_stock,2026-01-07 10:19:11
16708,84,1041,30,497.97,in_stock,2026-01-16 11:33:46
16709,84,5599,45,474.05,in_stock,2026-01-03 13:38:45
16710,84,8305,2,14.66,in_stock,2026-03-06 05:35:16
16711,84,2515,49,104.37,in_stock,2026-02-13 05:13:15
16712,84,9182,18,159.42,in_stock,2026-01-09 05:24:25
16713,84,10048,48,349.44,in_stock,2026-01-09 07:03:51
16714,84,3029,30,147.22,in_stock,2026-03-03 08:10:40
16715,84,4838,30,217.7,in_stock,2026-02-16 11:57:34
16716,84,1452,46,419.72,in_stock,2026-02-02 07:04:47
16717,84,1366,2,410.31,in_stock,2026-02-07 01:17:05
16718,84,719,11,367.19,in_stock,2026-03-06 08:19:40
16719,84,7739,42,185.79,in_stock,2026-02-27 03:41:48
16720,84,8725,21,272.45,in_stock,2026-02-06 07:46:46
16721,84,9595,48,75.69,in_stock,2026-02-22 17:59:35
16722,84,10049,37,464.71,in_stock,2026-02-03 22:43:54
16723,84,6012,18,151.21,in_stock,2026-01-28 12:49:47
16724,84,8841,22,79.62,in_stock,2026-02-13 02:19:40
16725,84,4962,1,106.04,in_stock,2026-02-19 15:28:02
16726,84,3538,47,350.74,in_stock,2026-03-04 20:01:14
16727,84,6712,31,151.71,in_stock,2026-02-17 08:09:01
16728,84,5720,7,448.4,in_stock,2026-01-13 18:49:17
16729,84,902,17,29.74,in_stock,2026-01-21 00:51:33
16730,84,11222,39,170.16,in_stock,2026-01-29 13:48:52
16731,84,4497,21,86.61,in_stock,2026-01-11 09:29:05
16732,84,10656,1,484.62,in_stock,2026-02-11 07:23:12
16733,84,8037,31,252.19,in_stock,2026-01-17 21:10:39
16734,84,6404,34,35.2,in_stock,2026-02-04 03:37:36
16735,84,9269,6,153.92,in_stock,2026-01-07 11:01:10
16736,84,7605,46,97.24,in_stock,2026-02-19 06:50:39
16737,84,10191,16,338.02,in_stock,2026-02-28 09:16:08
16738,84,9938,6,272.84,in_stock,2026-02-15 18:38:26
16739,84,805,29,22.43,in_stock,2026-01-12 16:05:25
16740,84,1616,16,265.62,in_stock,2026-01-09 16:43:34
16741,84,6353,31,213.19,in_stock,2026-02-14 14:15:09
16742,84,3822,27,117.46,in_stock,2026-02-20 22:09:30
16743,84,4800,6,151.75,in_stock,2026-02-28 03:08:55
16744,84,8022,48,128.53,in_stock,2026-01-31 07:25:05
16745,84,42,41,325.78,in_stock,2026-01-30 18:42:28
16746,84,11688,3,416.08,in_stock,2026-02-15 08:17:57
16747,84,3900,37,393.92,in_stock,2026-02-19 00:35:24
16748,84,7928,19,51.22,in_stock,2026-02-10 13:21:02
16749,84,3937,38,298.33,in_stock,2026-01-23 18:27:26
16750,84,929,40,456.62,in_stock,2026-02-15 13:15:30
16751,84,7479,25,177.35,in_stock,2026-03-06 06:06:49
16752,84,4113,48,380.28,in_stock,2026-02-19 05:13:14
16753,84,9631,23,272.43,in_stock,2026-02-26 22:55:20
16754,84,7823,7,224.43,in_stock,2026-03-05 21:29:39
16755,84,11356,24,424.37,in_stock,2026-02-24 13:17:09
16756,84,5501,46,43.79,in_stock,2026-01-27 06:25:20
16757,84,10332,20,190.63,in_stock,2026-01-17 20:44:41
16758,84,6846,46,347.09,in_stock,2026-02-23 22:04:11
16759,84,1893,10,167.86,in_stock,2026-02-25 21:37:49
16760,84,5477,38,171.59,in_stock,2026-02-28 07:33:11
16761,84,7027,45,185.34,in_stock,2026-01-17 06:11:37
16762,84,1654,22,59.19,in_stock,2026-01-07 19:14:51
16763,84,10620,11,316.13,in_stock,2026-01-01 06:43:36
16764,84,852,26,170.39,in_stock,2026-02-06 17:14:58
16765,84,9520,40,221.72,in_stock,2026-03-02 02:55:47
16766,84,4316,14,291.94,in_stock,2026-02-26 03:05:24
16767,84,3506,34,253.91,in_stock,2026-01-04 08:28:46
16768,84,5439,37,249.36,in_stock,2026-01-30 15:27:23
16769,84,5032,20,199.98,in_stock,2026-01-23 00:05:32
16770,84,1417,20,147.08,in_stock,2026-03-06 06:48:11
16771,84,2106,7,466.99,in_stock,2026-02-03 11:05:31
16772,84,7441,35,412.79,in_stock,2026-01-26 03:54:34
16773,84,6385,12,375.5,in_stock,2026-01-16 18:45:36
16774,84,2434,32,123.01,in_stock,2026-01-23 06:43:24
16775,84,1865,37,216.75,in_stock,2026-01-02 06:43:05
16776,84,10306,44,250.41,in_stock,2026-03-02 06:02:32
16777,84,3095,6,31.05,in_stock,2026-02-09 10:54:22
16778,84,3291,34,249.64,in_stock,2026-02-08 13:47:55
16779,84,10437,38,356.43,in_stock,2026-03-02 02:34:29
16780,84,8335,34,57.92,in_stock,2026-01-31 02:06:01
16781,84,2949,8,342.0,in_stock,2026-03-05 17:36:01
16782,84,5724,19,371.52,in_stock,2026-02-03 05:17:14
16783,84,4682,16,379.35,in_stock,2026-02-28 13:26:54
16784,84,6197,14,268.06,in_stock,2026-02-17 09:34:07
16785,84,5025,44,248.77,in_stock,2026-02-11 18:57:17
16786,84,191,40,40.37,in_stock,2026-02-01 02:56:00
16787,84,340,34,278.25,in_stock,2026-01-30 11:34:16
16788,84,4748,12,85.4,in_stock,2026-01-15 06:54:31
16789,84,7650,41,363.37,in_stock,2026-02-20 01:16:32
16790,84,6728,14,238.01,in_stock,2026-01-11 22:10:27
16791,84,687,1,385.44,in_stock,2026-03-07 12:36:29
16792,84,7964,50,419.77,in_stock,2026-02-02 14:04:44
16793,84,3957,15,404.17,in_stock,2026-01-22 21:20:13
16794,84,5669,19,394.68,in_stock,2026-03-03 09:17:17
16795,84,5792,35,101.61,in_stock,2026-01-04 09:00:27
16796,84,10761,7,195.33,in_stock,2026-03-03 19:02:37
16797,84,2518,1,202.13,in_stock,2026-02-15 01:57:41
16798,84,11125,49,296.26,in_stock,2026-01-03 13:12:15
16799,84,10158,33,172.81,in_stock,2026-01-10 09:08:37
16800,84,11457,3,245.07,in_stock,2026-01-07 16:26:25
16801,85,8299,27,360.6,in_stock,2026-01-04 06:15:13
16802,85,6940,19,211.75,in_stock,2026-02-19 11:01:20
16803,85,4623,50,317.64,in_stock,2026-02-18 08:21:39
16804,85,2646,7,140.26,in_stock,2026-01-03 10:57:48
16805,85,6482,1,364.48,in_stock,2026-01-26 10:16:23
16806,85,3135,37,472.36,in_stock,2026-01-13 14:35:13
16807,85,3242,5,55.69,in_stock,2026-02-27 22:01:49
16808,85,6923,33,49.76,in_stock,2026-02-10 12:23:33
16809,85,4270,49,445.39,in_stock,2026-03-01 20:55:46
16810,85,2012,12,333.62,in_stock,2026-02-23 22:41:19
16811,85,2766,48,124.35,in_stock,2026-03-03 13:03:43
16812,85,8325,42,435.5,in_stock,2026-02-15 02:29:11
16813,85,7135,40,481.58,in_stock,2026-02-17 10:59:16
16814,85,99,37,175.71,in_stock,2026-01-20 12:40:33
16815,85,6059,3,400.24,in_stock,2026-01-29 05:09:08
16816,85,3847,8,63.12,in_stock,2026-01-21 00:53:36
16817,85,2709,16,111.68,in_stock,2026-02-21 14:29:10
16818,85,7256,18,228.17,in_stock,2026-01-05 16:24:38
16819,85,4073,29,169.15,in_stock,2026-02-18 11:05:35
16820,85,1950,20,288.44,in_stock,2026-01-17 05:10:52
16821,85,233,32,29.48,in_stock,2026-03-07 05:20:08
16822,85,2680,40,23.76,in_stock,2026-02-14 09:19:56
16823,85,6398,19,372.58,in_stock,2026-01-26 07:25:10
16824,85,6810,10,395.92,in_stock,2026-01-22 22:06:56
16825,85,9358,1,249.98,in_stock,2026-02-22 06:26:45
16826,85,4415,46,323.23,in_stock,2026-01-08 12:32:32
16827,85,6664,35,295.96,in_stock,2026-01-11 15:13:34
16828,85,5568,37,120.7,in_stock,2026-01-19 11:45:35
16829,85,7607,45,194.1,in_stock,2026-02-18 04:07:54
16830,85,8904,27,402.14,in_stock,2026-02-10 16:35:51
16831,85,2208,44,382.97,in_stock,2026-01-08 08:45:15
16832,85,9055,20,394.75,in_stock,2026-02-16 00:24:22
16833,85,11183,5,209.33,in_stock,2026-02-20 18:05:38
16834,85,1049,19,471.34,in_stock,2026-01-30 06:01:59
16835,85,8952,1,71.69,in_stock,2026-01-25 17:07:25
16836,85,262,17,86.46,in_stock,2026-02-02 04:06:09
16837,85,11546,35,382.34,in_stock,2026-01-05 18:44:45
16838,85,9276,28,460.57,in_stock,2026-01-21 13:36:34
16839,85,2970,5,224.53,in_stock,2026-01-26 11:48:09
16840,85,791,35,314.57,in_stock,2026-02-09 11:22:21
16841,85,2614,1,464.02,in_stock,2026-03-07 06:25:38
16842,85,4434,29,124.51,in_stock,2026-02-14 22:49:18
16843,85,3971,20,134.62,in_stock,2026-01-30 02:00:09
16844,85,197,2,373.23,in_stock,2026-01-18 05:08:20
16845,85,6966,48,119.83,in_stock,2026-01-31 04:49:26
16846,85,2351,29,226.09,in_stock,2026-02-25 11:24:41
16847,85,9687,31,251.68,in_stock,2026-02-23 06:56:15
16848,85,10620,31,228.26,in_stock,2026-02-13 15:49:45
16849,85,4652,19,117.04,in_stock,2026-01-29 03:43:09
16850,85,9376,17,67.08,in_stock,2026-03-01 06:58:56
16851,85,5471,19,466.31,in_stock,2026-01-28 02:34:27
16852,85,5723,21,422.02,in_stock,2026-01-01 19:14:52
16853,85,9108,16,35.03,in_stock,2026-01-13 14:44:53
16854,85,8507,9,88.06,in_stock,2026-01-24 03:17:16
16855,85,9087,31,447.96,in_stock,2026-01-17 13:04:15
16856,85,544,2,272.06,in_stock,2026-02-28 09:10:55
16857,85,1003,33,251.45,in_stock,2026-01-14 01:37:01
16858,85,8725,23,78.66,in_stock,2026-02-10 09:51:27
16859,85,4268,47,309.17,in_stock,2026-03-04 15:04:13
16860,85,5041,29,187.01,in_stock,2026-02-21 11:27:40
16861,85,7005,13,354.01,in_stock,2026-02-25 23:32:21
16862,85,619,14,461.76,in_stock,2026-01-10 17:27:08
16863,85,2952,34,402.52,in_stock,2026-01-18 16:39:51
16864,85,9050,18,306.36,in_stock,2026-03-04 14:58:41
16865,85,7848,9,282.06,in_stock,2026-02-03 14:20:49
16866,85,10070,7,481.92,in_stock,2026-02-06 08:51:34
16867,85,5225,9,410.37,in_stock,2026-01-18 20:43:22
16868,85,6036,22,124.12,in_stock,2026-03-02 21:21:33
16869,85,9103,5,178.41,in_stock,2026-02-15 00:19:00
16870,85,2649,22,24.41,in_stock,2026-01-28 09:21:00
16871,85,1409,41,339.05,in_stock,2026-01-07 22:19:24
16872,85,3840,13,439.07,in_stock,2026-02-14 15:13:01
16873,85,1219,33,392.12,in_stock,2026-02-04 13:58:52
16874,85,4066,32,61.74,in_stock,2026-01-11 22:00:00
16875,85,11431,11,228.48,in_stock,2026-02-12 01:36:33
16876,85,389,15,190.77,in_stock,2026-02-01 10:44:21
16877,85,7813,47,344.55,in_stock,2026-02-03 13:59:03
16878,85,6588,35,19.69,in_stock,2026-01-04 10:28:35
16879,85,5087,46,252.38,in_stock,2026-01-09 00:53:59
16880,85,9089,26,63.84,in_stock,2026-01-26 05:29:27
16881,85,3633,18,258.41,in_stock,2026-03-07 03:12:09
16882,85,142,7,428.61,in_stock,2026-02-26 01:36:29
16883,85,2220,20,116.63,in_stock,2026-01-02 04:53:34
16884,85,4631,21,322.33,in_stock,2026-01-20 16:54:49
